x y e
41.5056 2.0513 0.7119
42.1348 2.0513 0.6877
42.7640 2.0513 0.6613
43.3933 2.0513 0.6321
44.0225 2.0513 0.5997
44.6517 2.0513 0.5638
45.2809 2.0513 0.5241
45.9101 2.0513 0.4808
46.5393 2.0513 0.4345
47.1685 2.0513 0.3864
47.7978 2.0513 0.3391
48.4270 2.0513 0.2967
49.0562 2.0513 0.2644
49.6854 2.0513 0.2478
50.3146 2.0513 0.2502
50.9438 2.0513 0.2710
51.5730 2.0513 0.3062
52.2022 2.0513 0.3502
52.8315 2.0513 0.3980
53.4607 2.0513 0.4462
54.0899 2.0513 0.4926
54.7191 2.0513 0.5362
55.3483 2.0513 0.5764
55.9775 2.0513 0.6131
56.6067 2.0513 0.6463
57.2360 2.0513 0.6760
57.8652 2.0513 0.7023
58.4944 2.0513 0.7257
59.1236 2.0513 0.7465
59.7528 2.0513 0.7651
60.3820 2.0513 0.7820
61.0112 2.0513 0.7974
61.6404 2.0513 0.8116
62.2697 2.0513 0.8249
62.8989 2.0513 0.8374
63.5281 2.0513 0.8489
64.1573 2.0513 0.8596
64.7865 2.0513 0.8690
65.4157 2.0513 0.8771
66.0449 2.0513 0.8831
66.6742 2.0513 0.8866
67.3034 2.0513 0.8868
67.9326 2.0513 0.8826
68.5618 2.0513 0.8732
69.1910 2.0513 0.8577
69.8202 2.0513 0.8352
70.4494 2.0513 0.8052
71.0787 2.0513 0.7676
71.7079 2.0513 0.7225
72.3371 2.0513 0.6707
72.9663 2.0513 0.6133
73.5955 2.0513 0.5520
74.2247 2.0513 0.4886
74.8539 2.0513 0.4247
75.4831 2.0513 0.3618
76.1124 2.0513 0.3013
76.7416 2.0513 0.2439
77.3708 2.0513 0.1903
78.0000 2.0513 0.1407

22.0000 2.2564 0.1411
22.6292 2.2564 0.1923
23.2584 2.2564 0.2493
23.8876 2.2564 0.3116
24.5169 2.2564 0.3782
25.1461 2.2564 0.4478
25.7753 2.2564 0.5182
26.4045 2.2564 0.5873
27.0337 2.2564 0.6530
27.6629 2.2564 0.7132
28.2921 2.2564 0.7666
28.9213 2.2564 0.8124
29.5506 2.2564 0.8502
30.1798 2.2564 0.8803
30.8090 2.2564 0.9031
31.4382 2.2564 0.9191
32.0674 2.2564 0.9288
32.6966 2.2564 0.9329
33.3258 2.2564 0.9316
33.9551 2.2564 0.9255
34.5843 2.2564 0.9152
35.2135 2.2564 0.9012
35.8427 2.2564 0.8844
36.4719 2.2564 0.8655
37.1011 2.2564 0.8454
37.7303 2.2564 0.8248
38.3596 2.2564 0.8041
38.9888 2.2564 0.7835
39.6180 2.2564 0.7629
40.2472 2.2564 0.7421
40.8764 2.2564 0.7207
41.5056 2.2564 0.6981
42.1348 2.2564 0.6739
42.7640 2.2564 0.6474
43.3933 2.2564 0.6182
44.0225 2.2564 0.5858
44.6517 2.2564 0.5499
45.2809 2.2564 0.5103
45.9101 2.2564 0.4671
46.5393 2.2564 0.4209
47.1685 2.2564 0.3729
47.7978 2.2564 0.3258
48.4270 2.2564 0.2836
49.0562 2.2564 0.2515
49.6854 2.2564 0.2350
50.3146 2.2564 0.2374
50.9438 2.2564 0.2582
51.5730 2.2564 0.2933
52.2022 2.2564 0.3371
52.8315 2.2564 0.3849
53.4607 2.2564 0.4330
54.0899 2.2564 0.4794
54.7191 2.2564 0.5230
55.3483 2.2564 0.5633
55.9775 2.2564 0.6001
56.6067 2.2564 0.6334
57.2360 2.2564 0.6632
57.8652 2.2564 0.6897
58.4944 2.2564 0.7132
59.1236 2.2564 0.7340
59.7528 2.2564 0.7526
60.3820 2.2564 0.7695
61.0112 2.2564 0.7849
61.6404 2.2564 0.7992
62.2697 2.2564 0.8125
62.8989 2.2564 0.8250
63.5281 2.2564 0.8367
64.1573 2.2564 0.8475
64.7865 2.2564 0.8573
65.4157 2.2564 0.8656
66.0449 2.2564 0.8721
66.6742 2.2564 0.8761
67.3034 2.2564 0.8768
67.9326 2.2564 0.8732
68.5618 2.2564 0.8644
69.1910 2.2564 0.8494
69.8202 2.2564 0.8276
70.4494 2.2564 0.7982
71.0787 2.2564 0.7611
71.7079 2.2564 0.7166
72.3371 2.2564 0.6654
72.9663 2.2564 0.6087
73.5955 2.2564 0.5480
74.2247 2.2564 0.4852
74.8539 2.2564 0.4219
75.4831 2.2564 0.3598
76.1124 2.2564 0.3000
76.7416 2.2564 0.2434
77.3708 2.2564 0.1905
78.0000 2.2564 0.1418

22.0000 2.4615 0.1429
22.6292 2.4615 0.1929
23.2584 2.4615 0.2487
23.8876 2.4615 0.3099
24.5169 2.4615 0.3755
25.1461 2.4615 0.4442
25.7753 2.4615 0.5139
26.4045 2.4615 0.5824
27.0337 2.4615 0.6476
27.6629 2.4615 0.7075
28.2921 2.4615 0.7606
28.9213 2.4615 0.8061
29.5506 2.4615 0.8437
30.1798 2.4615 0.8735
30.8090 2.4615 0.8960
31.4382 2.4615 0.9116
32.0674 2.4615 0.9209
32.6966 2.4615 0.9244
33.3258 2.4615 0.9226
33.9551 2.4615 0.9159
34.5843 2.4615 0.9048
35.2135 2.4615 0.8901
35.8427 2.4615 0.8726
36.4719 2.4615 0.8530
37.1011 2.4615 0.8324
37.7303 2.4615 0.8113
38.3596 2.4615 0.7902
38.9888 2.4615 0.7693
39.6180 2.4615 0.7486
40.2472 2.4615 0.7276
40.8764 2.4615 0.7061
41.5056 2.4615 0.6835
42.1348 2.4615 0.6592
42.7640 2.4615 0.6327
43.3933 2.4615 0.6035
44.0225 2.4615 0.5711
44.6517 2.4615 0.5352
45.2809 2.4615 0.4957
45.9101 2.4615 0.4526
46.5393 2.4615 0.4065
47.1685 2.4615 0.3587
47.7978 2.4615 0.3118
48.4270 2.4615 0.2698
49.0562 2.4615 0.2378
49.6854 2.4615 0.2215
50.3146 2.4615 0.2239
50.9438 2.4615 0.2446
51.5730 2.4615 0.2796
52.2022 2.4615 0.3233
52.8315 2.4615 0.3709
53.4607 2.4615 0.4190
54.0899 2.4615 0.4654
54.7191 2.4615 0.5090
55.3483 2.4615 0.5494
55.9775 2.4615 0.5863
56.6067 2.4615 0.6197
57.2360 2.4615 0.6496
57.8652 2.4615 0.6762
58.4944 2.4615 0.6998
59.1236 2.4615 0.7207
59.7528 2.4615 0.7393
60.3820 2.4615 0.7562
61.0112 2.4615 0.7716
61.6404 2.4615 0.7859
62.2697 2.4615 0.7993
62.8989 2.4615 0.8119
63.5281 2.4615 0.8238
64.1573 2.4615 0.8348
64.7865 2.4615 0.8448
65.4157 2.4615 0.8535
66.0449 2.4615 0.8605
66.6742 2.4615 0.8650
67.3034 2.4615 0.8662
67.9326 2.4615 0.8632
68.5618 2.4615 0.8550
69.1910 2.4615 0.8407
69.8202 2.4615 0.8195
70.4494 2.4615 0.7907
71.0787 2.4615 0.7543
71.7079 2.4615 0.7105
72.3371 2.4615 0.6599
72.9663 2.4615 0.6038
73.5955 2.4615 0.5437
74.2247 2.4615 0.4816
74.8539 2.4615 0.4190
75.4831 2.4615 0.3576
76.1124 2.4615 0.2986
76.7416 2.4615 0.2428
77.3708 2.4615 0.1908
78.0000 2.4615 0.1429

22.0000 2.6667 0.1446
22.6292 2.6667 0.1935
23.2584 2.6667 0.2481
23.8876 2.6667 0.3081
24.5169 2.6667 0.3726
25.1461 2.6667 0.4403
25.7753 2.6667 0.5093
26.4045 2.6667 0.5772
27.0337 2.6667 0.6419
27.6629 2.6667 0.7014
28.2921 2.6667 0.7541
28.9213 2.6667 0.7993
29.5506 2.6667 0.8367
30.1798 2.6667 0.8662
30.8090 2.6667 0.8884
31.4382 2.6667 0.9036
32.0674 2.6667 0.9125
32.6966 2.6667 0.9155
33.3258 2.6667 0.9130
33.9551 2.6667 0.9056
34.5843 2.6667 0.8938
35.2135 2.6667 0.8783
35.8427 2.6667 0.8600
36.4719 2.6667 0.8397
37.1011 2.6667 0.8185
37.7303 2.6667 0.7969
38.3596 2.6667 0.7754
38.9888 2.6667 0.7543
39.6180 2.6667 0.7333
40.2472 2.6667 0.7123
40.8764 2.6667 0.6907
41.5056 2.6667 0.6680
42.1348 2.6667 0.6437
42.7640 2.6667 0.6171
43.3933 2.6667 0.5879
44.0225 2.6667 0.5555
44.6517 2.6667 0.5197
45.2809 2.6667 0.4803
45.9101 2.6667 0.4373
46.5393 2.6667 0.3913
47.1685 2.6667 0.3437
47.7978 2.6667 0.2970
48.4270 2.6667 0.2551
49.0562 2.6667 0.2234
49.6854 2.6667 0.2071
50.3146 2.6667 0.2096
50.9438 2.6667 0.2302
51.5730 2.6667 0.2651
52.2022 2.6667 0.3087
52.8315 2.6667 0.3562
53.4607 2.6667 0.4041
54.0899 2.6667 0.4505
54.7191 2.6667 0.4942
55.3483 2.6667 0.5347
55.9775 2.6667 0.5717
56.6067 2.6667 0.6052
57.2360 2.6667 0.6352
57.8652 2.6667 0.6619
58.4944 2.6667 0.6856
59.1236 2.6667 0.7065
59.7528 2.6667 0.7252
60.3820 2.6667 0.7421
61.0112 2.6667 0.7576
61.6404 2.6667 0.7719
62.2697 2.6667 0.7854
62.8989 2.6667 0.7981
63.5281 2.6667 0.8100
64.1573 2.6667 0.8213
64.7865 2.6667 0.8316
65.4157 2.6667 0.8407
66.0449 2.6667 0.8481
66.6742 2.6667 0.8532
67.3034 2.6667 0.8550
67.9326 2.6667 0.8526
68.5618 2.6667 0.8451
69.1910 2.6667 0.8314
69.8202 2.6667 0.8109
70.4494 2.6667 0.7828
71.0787 2.6667 0.7471
71.7079 2.6667 0.7039
72.3371 2.6667 0.6540
72.9663 2.6667 0.5985
73.5955 2.6667 0.5392
74.2247 2.6667 0.4778
74.8539 2.6667 0.4159
75.4831 2.6667 0.3553
76.1124 2.6667 0.2971
76.7416 2.6667 0.2421
77.3708 2.6667 0.1910
78.0000 2.6667 0.1440

22.0000 2.8718 0.1462
22.6292 2.8718 0.1939
23.2584 2.8718 0.2473
23.8876 2.8718 0.3061
24.5169 2.8718 0.3695
25.1461 2.8718 0.4362
25.7753 2.8718 0.5044
26.4045 2.8718 0.5716
27.0337 2.8718 0.6358
27.6629 2.8718 0.6949
28.2921 2.8718 0.7473
28.9213 2.8718 0.7922
29.5506 2.8718 0.8292
30.1798 2.8718 0.8584
30.8090 2.8718 0.8802
31.4382 2.8718 0.8951
32.0674 2.8718 0.9035
32.6966 2.8718 0.9059
33.3258 2.8718 0.9028
33.9551 2.8718 0.8946
34.5843 2.8718 0.8820
35.2135 2.8718 0.8657
35.8427 2.8718 0.8466
36.4719 2.8718 0.8256
37.1011 2.8718 0.8037
37.7303 2.8718 0.7816
38.3596 2.8718 0.7598
38.9888 2.8718 0.7383
39.6180 2.8718 0.7172
40.2472 2.8718 0.6960
40.8764 2.8718 0.6744
41.5056 2.8718 0.6516
42.1348 2.8718 0.6272
42.7640 2.8718 0.6007
43.3933 2.8718 0.5714
44.0225 2.8718 0.5391
44.6517 2.8718 0.5033
45.2809 2.8718 0.4640
45.9101 2.8718 0.4211
46.5393 2.8718 0.3753
47.1685 2.8718 0.3279
47.7978 2.8718 0.2813
48.4270 2.8718 0.2397
49.0562 2.8718 0.2082
49.6854 2.8718 0.1920
50.3146 2.8718 0.1945
50.9438 2.8718 0.2151
51.5730 2.8718 0.2498
52.2022 2.8718 0.2932
52.8315 2.8718 0.3406
53.4607 2.8718 0.3885
54.0899 2.8718 0.4348
54.7191 2.8718 0.4785
55.3483 2.8718 0.5191
55.9775 2.8718 0.5562
56.6067 2.8718 0.5898
57.2360 2.8718 0.6199
57.8652 2.8718 0.6467
58.4944 2.8718 0.6705
59.1236 2.8718 0.6915
59.7528 2.8718 0.7102
60.3820 2.8718 0.7272
61.0112 2.8718 0.7426
61.6404 2.8718 0.7570
62.2697 2.8718 0.7705
62.8989 2.8718 0.7833
63.5281 2.8718 0.7955
64.1573 2.8718 0.8070
64.7865 2.8718 0.8176
65.4157 2.8718 0.8271
66.0449 2.8718 0.8351
66.6742 2.8718 0.8407
67.3034 2.8718 0.8431
67.9326 2.8718 0.8414
68.5618 2.8718 0.8346
69.1910 2.8718 0.8216
69.8202 2.8718 0.8018
70.4494 2.8718 0.7744
71.0787 2.8718 0.7394
71.7079 2.8718 0.6969
72.3371 2.8718 0.6477
72.9663 2.8718 0.5930
73.5955 2.8718 0.5344
74.2247 2.8718 0.4737
74.8539 2.8718 0.4127
75.4831 2.8718 0.3529
76.1124 2.8718 0.2955
76.7416 2.8718 0.2414
77.3708 2.8718 0.1911
78.0000 2.8718 0.1450

22.0000 3.0769 0.1478
22.6292 3.0769 0.1943
23.2584 3.0769 0.2464
23.8876 3.0769 0.3040
24.5169 3.0769 0.3662
25.1461 3.0769 0.4319
25.7753 3.0769 0.4992
26.4045 3.0769 0.5657
27.0337 3.0769 0.6294
27.6629 3.0769 0.6880
28.2921 3.0769 0.7400
28.9213 3.0769 0.7846
29.5506 3.0769 0.8213
30.1798 3.0769 0.8501
30.8090 3.0769 0.8716
31.4382 3.0769 0.8860
32.0674 3.0769 0.8939
32.6966 3.0769 0.8957
33.3258 3.0769 0.8919
33.9551 3.0769 0.8829
34.5843 3.0769 0.8694
35.2135 3.0769 0.8522
35.8427 3.0769 0.8323
36.4719 3.0769 0.8106
37.1011 3.0769 0.7881
37.7303 3.0769 0.7654
38.3596 3.0769 0.7432
38.9888 3.0769 0.7215
39.6180 3.0769 0.7001
40.2472 3.0769 0.6788
40.8764 3.0769 0.6571
41.5056 3.0769 0.6343
42.1348 3.0769 0.6099
42.7640 3.0769 0.5833
43.3933 3.0769 0.5541
44.0225 3.0769 0.5217
44.6517 3.0769 0.4860
45.2809 3.0769 0.4468
45.9101 3.0769 0.4040
46.5393 3.0769 0.3584
47.1685 3.0769 0.3111
47.7978 3.0769 0.2648
48.4270 3.0769 0.2234
49.0562 3.0769 0.1921
49.6854 3.0769 0.1761
50.3146 3.0769 0.1786
50.9438 3.0769 0.1991
51.5730 3.0769 0.2336
52.2022 3.0769 0.2769
52.8315 3.0769 0.3241
53.4607 3.0769 0.3719
54.0899 3.0769 0.4183
54.7191 3.0769 0.4620
55.3483 3.0769 0.5026
55.9775 3.0769 0.5398
56.6067 3.0769 0.5735
57.2360 3.0769 0.6038
57.8652 3.0769 0.6306
58.4944 3.0769 0.6545
59.1236 3.0769 0.6755
59.7528 3.0769 0.6943
60.3820 3.0769 0.7113
61.0112 3.0769 0.7268
61.6404 3.0769 0.7412
62.2697 3.0769 0.7548
62.8989 3.0769 0.7677
63.5281 3.0769 0.7801
64.1573 3.0769 0.7918
64.7865 3.0769 0.8028
65.4157 3.0769 0.8128
66.0449 3.0769 0.8213
66.6742 3.0769 0.8275
67.3034 3.0769 0.8306
67.9326 3.0769 0.8296
68.5618 3.0769 0.8235
69.1910 3.0769 0.8113
69.8202 3.0769 0.7922
70.4494 3.0769 0.7655
71.0787 3.0769 0.7313
71.7079 3.0769 0.6895
72.3371 3.0769 0.6411
72.9663 3.0769 0.5871
73.5955 3.0769 0.5293
74.2247 3.0769 0.4694
74.8539 3.0769 0.4092
75.4831 3.0769 0.3502
76.1124 3.0769 0.2937
76.7416 3.0769 0.2405
77.3708 3.0769 0.1912
78.0000 3.0769 0.1460

22.0000 3.2821 0.1493
22.6292 3.2821 0.1946
23.2584 3.2821 0.2454
23.8876 3.2821 0.3017
24.5169 3.2821 0.3627
25.1461 3.2821 0.4273
25.7753 3.2821 0.4937
26.4045 3.2821 0.5595
27.0337 3.2821 0.6225
27.6629 3.2821 0.6806
28.2921 3.2821 0.7323
28.9213 3.2821 0.7765
29.5506 3.2821 0.8128
30.1798 3.2821 0.8413
30.8090 3.2821 0.8624
31.4382 3.2821 0.8763
32.0674 3.2821 0.8837
32.6966 3.2821 0.8848
33.3258 3.2821 0.8802
33.9551 3.2821 0.8704
34.5843 3.2821 0.8561
35.2135 3.2821 0.8380
35.8427 3.2821 0.8172
36.4719 3.2821 0.7947
37.1011 3.2821 0.7715
37.7303 3.2821 0.7483
38.3596 3.2821 0.7256
38.9888 3.2821 0.7036
39.6180 3.2821 0.6821
40.2472 3.2821 0.6607
40.8764 3.2821 0.6389
41.5056 3.2821 0.6160
42.1348 3.2821 0.5916
42.7640 3.2821 0.5650
43.3933 3.2821 0.5357
44.0225 3.2821 0.5035
44.6517 3.2821 0.4678
45.2809 3.2821 0.4286
45.9101 3.2821 0.3860
46.5393 3.2821 0.3405
47.1685 3.2821 0.2935
47.7978 3.2821 0.2475
48.4270 3.2821 0.2063
49.0562 3.2821 0.1752
49.6854 3.2821 0.1593
50.3146 3.2821 0.1619
50.9438 3.2821 0.1822
51.5730 3.2821 0.2166
52.2022 3.2821 0.2597
52.8315 3.2821 0.3068
53.4607 3.2821 0.3545
54.0899 3.2821 0.4008
54.7191 3.2821 0.4445
55.3483 3.2821 0.4852
55.9775 3.2821 0.5225
56.6067 3.2821 0.5563
57.2360 3.2821 0.5866
57.8652 3.2821 0.6136
58.4944 3.2821 0.6375
59.1236 3.2821 0.6586
59.7528 3.2821 0.6775
60.3820 3.2821 0.6945
61.0112 3.2821 0.7100
61.6404 3.2821 0.7245
62.2697 3.2821 0.7382
62.8989 3.2821 0.7513
63.5281 3.2821 0.7638
64.1573 3.2821 0.7758
64.7865 3.2821 0.7872
65.4157 3.2821 0.7977
66.0449 3.2821 0.8067
66.6742 3.2821 0.8136
67.3034 3.2821 0.8174
67.9326 3.2821 0.8171
68.5618 3.2821 0.8118
69.1910 3.2821 0.8003
69.8202 3.2821 0.7820
70.4494 3.2821 0.7562
71.0787 3.2821 0.7227
71.7079 3.2821 0.6817
72.3371 3.2821 0.6341
72.9663 3.2821 0.5809
73.5955 3.2821 0.5239
74.2247 3.2821 0.4649
74.8539 3.2821 0.4055
75.4831 3.2821 0.3475
76.1124 3.2821 0.2919
76.7416 3.2821 0.2396
77.3708 3.2821 0.1911
78.0000 3.2821 0.1469

22.0000 3.4872 0.1506
22.6292 3.4872 0.1947
23.2584 3.4872 0.2443
23.8876 3.4872 0.2992
24.5169 3.4872 0.3590
25.1461 3.4872 0.4225
25.7753 3.4872 0.4878
26.4045 3.4872 0.5529
27.0337 3.4872 0.6153
27.6629 3.4872 0.6729
28.2921 3.4872 0.7241
28.9213 3.4872 0.7678
29.5506 3.4872 0.8038
30.1798 3.4872 0.8319
30.8090 3.4872 0.8525
31.4382 3.4872 0.8660
32.0674 3.4872 0.8728
32.6966 3.4872 0.8732
33.3258 3.4872 0.8679
33.9551 3.4872 0.8572
34.5843 3.4872 0.8419
35.2135 3.4872 0.8228
35.8427 3.4872 0.8011
36.4719 3.4872 0.7778
37.1011 3.4872 0.7539
37.7303 3.4872 0.7302
38.3596 3.4872 0.7071
38.9888 3.4872 0.6848
39.6180 3.4872 0.6631
40.2472 3.4872 0.6415
40.8764 3.4872 0.6197
41.5056 3.4872 0.5968
42.1348 3.4872 0.5723
42.7640 3.4872 0.5457
43.3933 3.4872 0.5165
44.0225 3.4872 0.4842
44.6517 3.4872 0.4486
45.2809 3.4872 0.4096
45.9101 3.4872 0.3671
46.5393 3.4872 0.3218
47.1685 3.4872 0.2750
47.7978 3.4872 0.2292
48.4270 3.4872 0.1884
49.0562 3.4872 0.1575
49.6854 3.4872 0.1417
50.3146 3.4872 0.1443
50.9438 3.4872 0.1646
51.5730 3.4872 0.1987
52.2022 3.4872 0.2416
52.8315 3.4872 0.2886
53.4607 3.4872 0.3362
54.0899 3.4872 0.3824
54.7191 3.4872 0.4261
55.3483 3.4872 0.4668
55.9775 3.4872 0.5042
56.6067 3.4872 0.5381
57.2360 3.4872 0.5685
57.8652 3.4872 0.5956
58.4944 3.4872 0.6196
59.1236 3.4872 0.6408
59.7528 3.4872 0.6596
60.3820 3.4872 0.6767
61.0112 3.4872 0.6923
61.6404 3.4872 0.7068
62.2697 3.4872 0.7206
62.8989 3.4872 0.7338
63.5281 3.4872 0.7466
64.1573 3.4872 0.7589
64.7865 3.4872 0.7707
65.4157 3.4872 0.7817
66.0449 3.4872 0.7913
66.6742 3.4872 0.7989
67.3034 3.4872 0.8034
67.9326 3.4872 0.8040
68.5618 3.4872 0.7994
69.1910 3.4872 0.7888
69.8202 3.4872 0.7713
70.4494 3.4872 0.7463
71.0787 3.4872 0.7136
71.7079 3.4872 0.6735
72.3371 3.4872 0.6267
72.9663 3.4872 0.5744
73.5955 3.4872 0.5182
74.2247 3.4872 0.4601
74.8539 3.4872 0.4016
75.4831 3.4872 0.3445
76.1124 3.4872 0.2898
76.7416 3.4872 0.2385
77.3708 3.4872 0.1910
78.0000 3.4872 0.1477

22.0000 3.6923 0.1519
22.6292 3.6923 0.1947
23.2584 3.6923 0.2430
23.8876 3.6923 0.2966
24.5169 3.6923 0.3551
25.1461 3.6923 0.4174
25.7753 3.6923 0.4817
26.4045 3.6923 0.5459
27.0337 3.6923 0.6076
27.6629 3.6923 0.6646
28.2921 3.6923 0.7153
28.9213 3.6923 0.7587
29.5506 3.6923 0.7942
30.1798 3.6923 0.8219
30.8090 3.6923 0.8421
31.4382 3.6923 0.8550
32.0674 3.6923 0.8612
32.6966 3.6923 0.8609
33.3258 3.6923 0.8547
33.9551 3.6923 0.8431
34.5843 3.6923 0.8268
35.2135 3.6923 0.8067
35.8427 3.6923 0.7841
36.4719 3.6923 0.7599
37.1011 3.6923 0.7353
37.7303 3.6923 0.7110
38.3596 3.6923 0.6875
38.9888 3.6923 0.6649
39.6180 3.6923 0.6430
40.2472 3.6923 0.6214
40.8764 3.6923 0.5995
41.5056 3.6923 0.5766
42.1348 3.6923 0.5521
42.7640 3.6923 0.5255
43.3933 3.6923 0.4962
44.0225 3.6923 0.4640
44.6517 3.6923 0.4285
45.2809 3.6923 0.3896
45.9101 3.6923 0.3473
46.5393 3.6923 0.3022
47.1685 3.6923 0.2556
47.7978 3.6923 0.2101
48.4270 3.6923 0.1695
49.0562 3.6923 0.1389
49.6854 3.6923 0.1233
50.3146 3.6923 0.1259
50.9438 3.6923 0.1460
51.5730 3.6923 0.1800
52.2022 3.6923 0.2227
52.8315 3.6923 0.2694
53.4607 3.6923 0.3169
54.0899 3.6923 0.3631
54.7191 3.6923 0.4068
55.3483 3.6923 0.4475
55.9775 3.6923 0.4849
56.6067 3.6923 0.5189
57.2360 3.6923 0.5494
57.8652 3.6923 0.5766
58.4944 3.6923 0.6006
59.1236 3.6923 0.6218
59.7528 3.6923 0.6407
60.3820 3.6923 0.6578
61.0112 3.6923 0.6735
61.6404 3.6923 0.6881
62.2697 3.6923 0.7020
62.8989 3.6923 0.7154
63.5281 3.6923 0.7284
64.1573 3.6923 0.7411
64.7865 3.6923 0.7534
65.4157 3.6923 0.7649
66.0449 3.6923 0.7751
66.6742 3.6923 0.7834
67.3034 3.6923 0.7888
67.9326 3.6923 0.7901
68.5618 3.6923 0.7864
69.1910 3.6923 0.7766
69.8202 3.6923 0.7600
70.4494 3.6923 0.7358
71.0787 3.6923 0.7040
71.7079 3.6923 0.6648
72.3371 3.6923 0.6188
72.9663 3.6923 0.5675
73.5955 3.6923 0.5122
74.2247 3.6923 0.4550
74.8539 3.6923 0.3975
75.4831 3.6923 0.3414
76.1124 3.6923 0.2877
76.7416 3.6923 0.2373
77.3708 3.6923 0.1908
78.0000 3.6923 0.1484

22.0000 3.8974 0.1530
22.6292 3.8974 0.1946
23.2584 3.8974 0.2415
23.8876 3.8974 0.2938
24.5169 3.8974 0.3509
25.1461 3.8974 0.4119
25.7753 3.8974 0.4752
26.4045 3.8974 0.5385
27.0337 3.8974 0.5995
27.6629 3.8974 0.6559
28.2921 3.8974 0.7061
28.9213 3.8974 0.7490
29.5506 3.8974 0.7841
30.1798 3.8974 0.8113
30.8090 3.8974 0.8310
31.4382 3.8974 0.8433
32.0674 3.8974 0.8488
32.6966 3.8974 0.8478
33.3258 3.8974 0.8407
33.9551 3.8974 0.8281
34.5843 3.8974 0.8107
35.2135 3.8974 0.7897
35.8427 3.8974 0.7660
36.4719 3.8974 0.7410
37.1011 3.8974 0.7157
37.7303 3.8974 0.6909
38.3596 3.8974 0.6670
38.9888 3.8974 0.6441
39.6180 3.8974 0.6220
40.2472 3.8974 0.6003
40.8764 3.8974 0.5783
41.5056 3.8974 0.5553
42.1348 3.8974 0.5309
42.7640 3.8974 0.5042
43.3933 3.8974 0.4750
44.0225 3.8974 0.4429
44.6517 3.8974 0.4074
45.2809 3.8974 0.3686
45.9101 3.8974 0.3265
46.5393 3.8974 0.2816
47.1685 3.8974 0.2354
47.7978 3.8974 0.1901
48.4270 3.8974 0.1498
49.0562 3.8974 0.1195
49.6854 3.8974 0.1041
50.3146 3.8974 0.1067
50.9438 3.8974 0.1267
51.5730 3.8974 0.1604
52.2022 3.8974 0.2028
52.8315 3.8974 0.2494
53.4607 3.8974 0.2967
54.0899 3.8974 0.3428
54.7191 3.8974 0.3865
55.3483 3.8974 0.4272
55.9775 3.8974 0.4647
56.6067 3.8974 0.4987
57.2360 3.8974 0.5293
57.8652 3.8974 0.5565
58.4944 3.8974 0.5806
59.1236 3.8974 0.6019
59.7528 3.8974 0.6208
60.3820 3.8974 0.6379
61.0112 3.8974 0.6537
61.6404 3.8974 0.6684
62.2697 3.8974 0.6824
62.8989 3.8974 0.6960
63.5281 3.8974 0.7093
64.1573 3.8974 0.7224
64.7865 3.8974 0.7351
65.4157 3.8974 0.7472
66.0449 3.8974 0.7581
66.6742 3.8974 0.7671
67.3034 3.8974 0.7733
67.9326 3.8974 0.7756
68.5618 3.8974 0.7727
69.1910 3.8974 0.7639
69.8202 3.8974 0.7481
70.4494 3.8974 0.7248
71.0787 3.8974 0.6939
71.7079 3.8974 0.6556
72.3371 3.8974 0.6106
72.9663 3.8974 0.5602
73.5955 3.8974 0.5059
74.2247 3.8974 0.4497
74.8539 3.8974 0.3932
75.4831 3.8974 0.3380
76.1124 3.8974 0.2854
76.7416 3.8974 0.2360
77.3708 3.8974 0.1904
78.0000 3.8974 0.1490

22.0000 4.1026 0.1540
22.6292 4.1026 0.1944
23.2584 4.1026 0.2399
23.8876 4.1026 0.2907
24.5169 4.1026 0.3465
25.1461 4.1026 0.4062
25.7753 4.1026 0.4684
26.4045 4.1026 0.5307
27.0337 4.1026 0.5909
27.6629 4.1026 0.6467
28.2921 4.1026 0.6963
28.9213 4.1026 0.7387
29.5506 4.1026 0.7733
30.1798 4.1026 0.8000
30.8090 4.1026 0.8191
31.4382 4.1026 0.8309
32.0674 4.1026 0.8357
32.6966 4.1026 0.8338
33.3258 4.1026 0.8258
33.9551 4.1026 0.8121
34.5843 4.1026 0.7937
35.2135 4.1026 0.7716
35.8427 4.1026 0.7470
36.4719 4.1026 0.7211
37.1011 4.1026 0.6951
37.7303 4.1026 0.6697
38.3596 4.1026 0.6454
38.9888 4.1026 0.6222
39.6180 4.1026 0.6000
40.2472 4.1026 0.5781
40.8764 4.1026 0.5561
41.5056 4.1026 0.5331
42.1348 4.1026 0.5086
42.7640 4.1026 0.4820
43.3933 4.1026 0.4529
44.0225 4.1026 0.4207
44.6517 4.1026 0.3854
45.2809 4.1026 0.3467
45.9101 4.1026 0.3048
46.5393 4.1026 0.2601
47.1685 4.1026 0.2142
47.7978 4.1026 0.1693
48.4270 4.1026 0.1293
49.0562 4.1026 0.0993
49.6854 4.1026 0.0841
50.3146 4.1026 0.0867
50.9438 4.1026 0.1065
51.5730 4.1026 0.1400
52.2022 4.1026 0.1821
52.8315 4.1026 0.2284
53.4607 4.1026 0.2756
54.0899 4.1026 0.3215
54.7191 4.1026 0.3652
55.3483 4.1026 0.4059
55.9775 4.1026 0.4434
56.6067 4.1026 0.4775
57.2360 4.1026 0.5081
57.8652 4.1026 0.5354
58.4944 4.1026 0.5595
59.1236 4.1026 0.5808
59.7528 4.1026 0.5998
60.3820 4.1026 0.6170
61.0112 4.1026 0.6328
