x y
42.1348 5.3821

57.0325 5.3333
57.2360 5.4059

57.6548 5.5385
57.2360 5.4059

74.8539 5.5178
74.8453 5.5385

74.9312 5.3333
74.8539 5.5178

25.0455 5.5385
25.1461 5.7370

25.1493 5.7436
25.1461 5.7370

40.8764 5.7306
40.8262 5.7436

41.5056 5.5626
40.8764 5.7306

41.5908 5.5385
41.5056 5.5626

57.6548 5.5385
57.8652 5.6034

58.3776 5.7436
57.8652 5.6034

74.8453 5.5385
74.7526 5.7436

25.1493 5.7436
25.2569 5.9487

40.2472 5.8925
40.0291 5.9487

40.8262 5.7436
40.2472 5.8925

58.3776 5.7436
58.4944 5.7750

59.1236 5.9260
58.4944 5.7750

59.2279 5.9487
59.1236 5.9260

74.7526 5.7436
74.6503 5.9487

25.2569 5.9487
25.3757 6.1538

39.6180 6.0549
39.2491 6.1538

40.0291 5.9487
39.6180 6.0549

59.2279 5.9487
59.7528 6.0624

60.2055 6.1538
59.7528 6.0624

74.6503 5.9487
74.5373 6.1538

25.3757 6.1538
25.5072 6.3590

38.9888 6.2242
38.5202 6.3590

39.2491 6.1538
38.9888 6.2242

60.2055 6.1538
60.3820 6.1897

61.0112 6.3129
60.3820 6.1897

61.2484 6.3590
61.0112 6.3129

74.5373 6.1538
74.4127 6.3590

25.5072 6.3590
25.6527 6.5641

38.3596 6.4058
37.8556 6.5641

38.5202 6.3590
38.3596 6.4058

61.2484 6.3590
61.6404 6.4367

62.2660 6.5641
61.6404 6.4367

74.4127 6.3590
74.2754 6.5641

25.6527 6.5641
25.7753 6.7218

25.8118 6.7692
25.7753 6.7218

37.7303 6.6041
37.2516 6.7692

37.8556 6.5641
37.7303 6.6041

62.2660 6.5641
62.2697 6.5649

62.8989 6.7029
62.2697 6.5649

63.1829 6.7692
62.8989 6.7029

74.2247 6.6344
74.1232 6.7692

74.2754 6.5641
74.2247 6.6344

25.8118 6.7692
25.9798 6.9744

37.1011 6.8222
36.6976 6.9744

37.2516 6.7692
37.1011 6.8222

63.1829 6.7692
63.5281 6.8534

63.9915 6.9744
63.5281 6.8534

74.1232 6.7692
73.9550 6.9744

25.9798 6.9744
26.1643 7.1795

36.4719 7.0613
36.1818 7.1795

36.6976 6.9744
36.4719 7.0613

63.9915 6.9744
64.1573 7.0198

64.7042 7.1795
64.1573 7.0198

73.9550 6.9744
73.7701 7.1795

26.1643 7.1795
26.3666 7.3846

35.8427 7.3209
35.6952 7.3846

36.1818 7.1795
35.8427 7.3209

64.7042 7.1795
64.7865 7.2049

65.3444 7.3846
64.7865 7.2049

73.5955 7.3568
73.5653 7.3846

73.7701 7.1795
73.5955 7.3568

26.3666 7.3846
26.4045 7.4210

26.5843 7.5897
26.4045 7.4210

35.6952 7.3846
35.2327 7.5897

65.3444 7.3846
65.4157 7.4089

65.9377 7.5897
65.4157 7.4089

73.5653 7.3846
73.3286 7.5897

26.5843 7.5897
26.8197 7.7949

35.2135 7.5986
34.7889 7.7949

35.2327 7.5897
35.2135 7.5986

65.9377 7.5897
66.0449 7.6290

66.5077 7.7949
66.0449 7.6290

73.3286 7.5897
73.0690 7.7949

26.8197 7.7949
27.0337 7.9682

27.0762 8.0000
27.0337 7.9682

34.5843 7.8926
34.3533 8.0000

34.7889 7.7949
34.5843 7.8926

66.5077 7.7949
66.6742 7.8576

67.0770 8.0000
66.6742 7.8576

72.9663 7.8711
72.7590 8.0000

73.0690 7.7949
72.9663 7.8711

25.7680 0.0000
25.7753 0.0895

25.7851 0.2051
25.7753 0.0895

46.3244 0.0000
46.2250 0.2051

53.5575 0.0000
53.6554 0.2051

73.8805 0.0000
73.8623 0.2051

25.7851 0.2051
25.8040 0.4103

46.2250 0.2051
46.1189 0.4103

53.6554 0.2051
53.7595 0.4103

73.8623 0.2051
73.8427 0.4103

25.8040 0.4103
25.8245 0.6154

46.1189 0.4103
46.0057 0.6154

53.7595 0.4103
53.8704 0.6154

73.8427 0.4103
73.8215 0.6154

25.8245 0.6154
25.8467 0.8205

45.9101 0.7778
45.8831 0.8205

46.0057 0.6154
45.9101 0.7778

53.8704 0.6154
53.9882 0.8205

73.8215 0.6154
73.7986 0.8205

25.8467 0.8205
25.8709 1.0256

45.8831 0.8205
45.7448 1.0256

53.9882 0.8205
54.0899 0.9869

54.1152 1.0256
54.0899 0.9869

73.7986 0.8205
73.7738 1.0256

25.8709 1.0256
25.8971 1.2308

45.7448 1.0256
45.5974 1.2308

54.1152 1.0256
54.2576 1.2308

73.7738 1.0256
73.7470 1.2308

25.8971 1.2308
25.9255 1.4359

45.5974 1.2308
45.4403 1.4359

54.2576 1.2308
54.4087 1.4359

73.7470 1.2308
73.7180 1.4359

25.9255 1.4359
25.9562 1.6410

45.2809 1.6313
45.2722 1.6410

45.4403 1.4359
45.2809 1.6313

54.4087 1.4359
54.5688 1.6410

73.7180 1.4359
73.6866 1.6410

25.9562 1.6410
25.9895 1.8462

45.2722 1.6410
45.0776 1.8462

54.5688 1.6410
54.7191 1.8226

54.7402 1.8462
54.7191 1.8226

73.6866 1.6410
73.6525 1.8462

25.9895 1.8462
26.0256 2.0513

45.0776 1.8462
44.8706 2.0513

54.7402 1.8462
54.9348 2.0513

73.6525 1.8462
73.6156 2.0513

26.0256 2.0513
26.0646 2.2564

44.6517 2.2553
44.6504 2.2564

44.8706 2.0513
44.6517 2.2553

54.9348 2.0513
55.1405 2.2564

73.5955 2.1550
73.5749 2.2564

73.6156 2.0513
73.5955 2.1550

26.0646 2.2564
26.1069 2.4615

44.6504 2.2564
44.3928 2.4615

55.1405 2.2564
55.3483 2.4527

55.3585 2.4615
55.3483 2.4527

73.5749 2.2564
73.5299 2.4615

26.1069 2.4615
26.1526 2.6667

44.3928 2.4615
44.1197 2.6667

55.3585 2.4615
55.6090 2.6667

73.5299 2.4615
73.4811 2.6667

26.1526 2.6667
26.2022 2.8718

44.0225 2.7357
43.8102 2.8718

44.1197 2.6667
44.0225 2.7357

55.6090 2.6667
55.8727 2.8718

73.4811 2.6667
73.4281 2.8718

26.2022 2.8718
26.2558 3.0769

43.8102 2.8718
43.4722 3.0769

55.8727 2.8718
55.9775 2.9492

56.1680 3.0769
55.9775 2.9492

73.4281 2.8718
73.3704 3.0769

26.2558 3.0769
26.3138 3.2821

43.3933 3.1223
43.0866 3.2821

43.4722 3.0769
43.3933 3.1223

56.1680 3.0769
56.4897 3.2821

73.3704 3.0769
73.3077 3.2821

26.3138 3.2821
26.3767 3.4872

42.7640 3.4416
42.6628 3.4872

43.0866 3.2821
42.7640 3.4416

56.4897 3.2821
56.6067 3.3530

56.8528 3.4872
56.6067 3.3530

73.3077 3.2821
73.2395 3.4872

26.3767 3.4872
26.4045 3.5715

26.4465 3.6923
26.4045 3.5715

42.6628 3.4872
42.1842 3.6923

56.8528 3.4872
57.2360 3.6862

57.2491 3.6923
57.2360 3.6862

73.2395 3.4872
73.1652 3.6923

26.4465 3.6923
26.5232 3.8974

42.1348 3.7125
41.6431 3.8974

42.1842 3.6923
42.1348 3.7125

57.2491 3.6923
57.7148 3.8974

73.1652 3.6923
73.0843 3.8974

26.5232 3.8974
26.6061 4.1026

41.5056 3.9468
41.0433 4.1026

41.6431 3.8974
41.5056 3.9468

57.7148 3.8974
57.8652 3.9605

58.2472 4.1026
57.8652 3.9605

73.0843 3.8974
72.9960 4.1026

26.6061 4.1026
26.6957 4.3077

40.8764 4.1565
40.3900 4.3077

41.0433 4.1026
40.8764 4.1565

58.2472 4.1026
58.4944 4.1902

58.8688 4.3077
58.4944 4.1902

72.9663 4.1666
72.8944 4.3077

72.9960 4.1026
72.9663 4.1666

26.6957 4.3077
26.7928 4.5128

40.2472 4.3504
39.7024 4.5128

40.3900 4.3077
40.2472 4.3504

58.8688 4.3077
59.1236 4.3841

59.6045 4.5128
59.1236 4.3841

72.8944 4.3077
72.7808 4.5128

26.7928 4.5128
26.8980 4.7179

39.6180 4.5372
39.0105 4.7179

39.7024 4.5128
39.6180 4.5372

59.6045 4.5128
59.7528 4.5508

60.3820 4.6976
59.7528 4.5508

60.4760 4.7179
60.3820 4.6976

72.7808 4.5128
72.6562 4.7179

26.8980 4.7179
27.0122 4.9231

38.3596 4.9176
38.3431 4.9231

38.9888 4.7242
38.3596 4.9176

39.0105 4.7179
38.9888 4.7242

60.4760 4.7179
61.0112 4.8299

61.4747 4.9231
61.0112 4.8299

72.6562 4.7179
72.5196 4.9231

27.0122 4.9231
27.0337 4.9593

27.1435 5.1282
27.0337 4.9593

37.7303 5.1220
37.7126 5.1282

38.3431 4.9231
37.7303 5.1220

61.4747 4.9231
61.6404 4.9554

62.2697 5.0767
61.6404 4.9554

62.5331 5.1282
62.2697 5.0767

72.5196 4.9231
72.3696 5.1282

27.1435 5.1282
27.2875 5.3333

37.7126 5.1282
37.1196 5.3333

62.5331 5.1282
62.8989 5.1985

63.5281 5.3245
62.8989 5.1985

63.5700 5.3333
63.5281 5.3245

72.3371 5.1696
72.1857 5.3333

72.3696 5.1282
72.3371 5.1696

27.2875 5.3333
27.4439 5.5385

37.1011 5.3396
36.5595 5.5385

37.1196 5.3333
37.1011 5.3396

63.5700 5.3333
64.1573 5.4561

64.5274 5.5385
64.1573 5.4561

72.1857 5.3333
71.9766 5.5385

27.4439 5.5385
27.6137 5.7436

36.4719 5.5704
36.0213 5.7436

36.5595 5.5385
36.4719 5.5704

64.5274 5.5385
64.7865 5.5965

65.4072 5.7436
64.7865 5.5965

71.9766 5.5385
71.7444 5.7436

27.6137 5.7436
27.6629 5.7992

27.8151 5.9487
27.6629 5.7992

35.8427 5.8122
35.4957 5.9487

36.0213 5.7436
35.8427 5.8122

65.4072 5.7436
65.4157 5.7456

66.0449 5.9004
65.4157 5.7456

66.2433 5.9487
66.0449 5.9004

71.7079 5.7736
71.4316 5.9487

71.7444 5.7436
71.7079 5.7736

27.8151 5.9487
28.0408 6.1538

35.2135 6.0604
34.9744 6.1538

35.4957 5.9487
35.2135 6.0604

66.2433 5.9487
66.6742 6.0564

67.0912 6.1538
66.6742 6.0564

71.0787 6.1475
71.0620 6.1538

71.4316 5.9487
71.0787 6.1475

28.0408 6.1538
28.2864 6.3590

34.5843 6.3082
34.4483 6.3590

34.9744 6.1538
34.5843 6.3082

67.0912 6.1538
67.3034 6.2050

67.9326 6.3349
67.3034 6.2050

68.0930 6.3590
67.9326 6.3349

71.0620 6.1538
70.4673 6.3590

28.2864 6.3590
28.2921 6.3635

28.6062 6.5641
28.2921 6.3635

33.9551 6.5467
33.9036 6.5641

34.4483 6.3590
33.9551 6.5467

68.0930 6.3590
68.5618 6.4323

69.1910 6.4821
68.5618 6.4323

69.8202 6.4665
69.1910 6.4821

70.4494 6.3646
69.8202 6.4665

70.4673 6.3590
70.4494 6.3646

28.6062 6.5641
28.9213 6.7490

28.9682 6.7692
28.9213 6.7490

33.3258 6.7653
33.3121 6.7692

33.9036 6.5641
33.3258 6.7653

28.9682 6.7692
29.4756 6.9744

32.6966 6.9526
32.5985 6.9744

33.3121 6.7692
32.6966 6.9526

29.4756 6.9744
29.5506 7.0028

30.1798 7.1502
29.5506 7.0028

30.4963 7.1795
30.1798 7.1502

32.0674 7.0968
31.4787 7.1795

32.5985 6.9744
32.0674 7.0968

30.4963 7.1795
30.8090 7.2070

31.4382 7.1854
30.8090 7.2070

31.4787 7.1795
31.4382 7.1854

27.5970 0.0000
27.6242 0.2051

43.0287 0.0000
42.8655 0.2051

56.8323 0.0000
56.9836 0.2051

71.8684 0.0000
71.8347 0.2051

27.6242 0.2051
27.6536 0.4103

42.7640 0.3250
42.6841 0.4103

42.8655 0.2051
42.7640 0.3250

56.9836 0.2051
57.1439 0.4103

71.8347 0.2051
71.7983 0.4103

27.6536 0.4103
27.6629 0.4707

27.6882 0.6154
27.6629 0.4707

42.6841 0.4103
42.4794 0.6154

57.1439 0.4103
57.2360 0.5214

57.3231 0.6154
57.2360 0.5214

71.7983 0.4103
71.7590 0.6154

27.6882 0.6154
27.7269 0.8205

42.4794 0.6154
42.2621 0.8205

57.3231 0.6154
57.5249 0.8205

71.7590 0.6154
71.7163 0.8205

27.7269 0.8205
27.7686 1.0256

42.1348 0.9336
42.0216 1.0256

42.2621 0.8205
42.1348 0.9336

57.5249 0.8205
57.7383 1.0256

71.7079 0.8584
71.6649 1.0256

71.7163 0.8205
71.7079 0.8584

27.7686 1.0256
27.8136 1.2308

42.0216 1.0256
41.7537 1.2308

57.7383 1.0256
57.8652 1.1408

57.9763 1.2308
57.8652 1.1408

71.6649 1.0256
71.6077 1.2308

27.8136 1.2308
27.8620 1.4359

41.5056 1.4101
41.4672 1.4359

41.7537 1.2308
41.5056 1.4101

57.9763 1.2308
58.2449 1.4359

71.6077 1.2308
71.5455 1.4359

27.8620 1.4359
27.9143 1.6410

41.4672 1.4359
41.1437 1.6410

58.2449 1.4359
58.4944 1.6159

58.5333 1.6410
58.4944 1.6159

71.5455 1.4359
71.4779 1.6410

27.9143 1.6410
27.9706 1.8462

40.8764 1.8013
40.7977 1.8462

41.1437 1.6410
40.8764 1.8013

58.5333 1.6410
58.8710 1.8462

71.4779 1.6410
71.4042 1.8462

27.9706 1.8462
28.0312 2.0513

40.7977 1.8462
40.4169 2.0513

58.8710 1.8462
59.1236 1.9910

59.2408 2.0513
59.1236 1.9910

71.4042 1.8462
71.3239 2.0513

28.0312 2.0513
28.0965 2.2564

40.2472 2.1378
40.0086 2.2564

40.4169 2.0513
40.2472 2.1378

59.2408 2.0513
59.6639 2.2564

71.3239 2.0513
71.2363 2.2564

28.0965 2.2564
28.1669 2.4615

39.6180 2.4409
39.5742 2.4615

40.0086 2.2564
39.6180 2.4409

59.6639 2.2564
59.7528 2.2971

60.1504 2.4615
59.7528 2.2971

71.2363 2.2564
71.1406 2.4615

28.1669 2.4615
28.2428 2.6667

39.5742 2.4615
39.1172 2.6667

60.1504 2.4615
60.3820 2.5519

60.7031 2.6667
60.3820 2.5519

71.0787 2.5838
71.0271 2.6667

71.1406 2.4615
71.0787 2.5838

28.2428 2.6667
28.2921 2.7906

28.3301 2.8718
28.2921 2.7906

38.9888 2.7217
38.6465 2.8718

39.1172 2.6667
38.9888 2.7217

60.7031 2.6667
61.0112 2.7706

61.3335 2.8718
61.0112 2.7706

71.0271 2.6667
70.8881 2.8718

28.3301 2.8718
28.4333 3.0769

38.3596 2.9927
38.1668 3.0769

38.6465 2.8718
38.3596 2.9927

61.3335 2.8718
61.6404 2.9629

62.0466 3.0769
61.6404 2.9629

70.8881 2.8718
70.7348 3.0769

28.4333 3.0769
28.5446 3.2821

37.7303 3.2616
37.6839 3.2821

38.1668 3.0769
37.7303 3.2616

62.0466 3.0769
62.2697 3.1364

62.8385 3.2821
62.2697 3.1364

70.7348 3.0769
70.5653 3.2821

28.5446 3.2821
28.6650 3.4872

37.6839 3.2821
37.2041 3.4872

62.8385 3.2821
62.8989 3.2968

63.5281 3.4466
62.8989 3.2968

63.7017 3.4872
63.5281 3.4466

70.4494 3.4098
70.3554 3.4872

70.5653 3.2821
70.4494 3.4098

28.6650 3.4872
28.7953 3.6923

37.1011 3.5300
36.7254 3.6923

37.2041 3.4872
37.1011 3.5300

63.7017 3.4872
64.1573 3.5901

64.6139 3.6923
64.1573 3.5901

70.3554 3.4872
70.0800 3.6923

28.7953 3.6923
28.9213 3.8759

28.9397 3.8974
28.9213 3.8759

36.4719 3.8000
36.2463 3.8974

36.7254 3.6923
36.4719 3.8000

64.6139 3.6923
64.7865 3.7300

65.4157 3.8645
64.7865 3.7300

65.5794 3.8974
65.4157 3.8645

69.8202 3.8642
69.7434 3.8974

70.0800 3.6923
69.8202 3.8642

28.9397 3.8974
29.1271 4.1026

35.8427 4.0703
35.7661 4.1026

36.2463 3.8974
35.8427 4.0703

65.5794 3.8974
66.0449 3.9903

66.6701 4.1026
66.0449 3.9903

69.7434 3.8974
69.2085 4.1026

29.1271 4.1026
29.3316 4.3077

35.7661 4.1026
35.2762 4.3077

66.6701 4.1026
66.6742 4.1033

67.3034 4.1884
66.6742 4.1033

67.9326 4.2336
67.3034 4.1884

68.5618 4.2163
67.9326 4.2336

69.1910 4.1086
68.5618 4.2163

69.2085 4.1026
69.1910 4.1086

29.3316 4.3077
29.5506 4.5085

29.5568 4.5128
29.5506 4.5085

35.2135 4.3337
34.7592 4.5128

35.2762 4.3077
35.2135 4.3337

29.5568 4.5128
29.8793 4.7179

34.5843 4.5820
34.2012 4.7179

34.7592 4.5128
34.5843 4.5820

29.8793 4.7179
30.1798 4.8903

30.2663 4.9231
30.1798 4.8903

33.9551 4.8059
33.5604 4.9231

34.2012 4.7179
33.9551 4.8059

30.2663 4.9231
30.8090 5.1083

30.9291 5.1282
30.8090 5.1083

33.3258 4.9933
32.7147 5.1282

33.5604 4.9231
33.3258 4.9933

30.9291 5.1282
31.4382 5.2044

32.0674 5.2063
31.4382 5.2044

32.6966 5.1322
32.0674 5.2063

32.7147 5.1282
32.6966 5.1322

29.5523 0.0000
29.6143 0.2051

38.7237 0.0000
38.4876 0.2051

61.5676 0.0000
61.6404 0.0507

61.8807 0.2051
61.6404 0.0507

69.6084 0.0000
69.5080 0.2051

29.6143 0.2051
29.6813 0.4103

38.3596 0.3106
38.2363 0.4103

38.4876 0.2051
38.3596 0.3106

61.8807 0.2051
62.2206 0.4103

69.5080 0.2051
69.3980 0.4103

29.6813 0.4103
29.7537 0.6154

38.2363 0.4103
37.9701 0.6154

62.2206 0.4103
62.2697 0.4381

62.6097 0.6154
62.2697 0.4381

69.3980 0.4103
69.2775 0.6154

29.7537 0.6154
29.8319 0.8205

37.7303 0.7925
37.6916 0.8205

37.9701 0.6154
37.7303 0.7925

62.6097 0.6154
62.8989 0.7576

63.0395 0.8205
62.8989 0.7576

69.1910 0.7503
69.1280 0.8205

69.2775 0.6154
69.1910 0.7503

29.8319 0.8205
29.9164 1.0256

37.6916 0.8205
37.3943 1.0256

63.0395 0.8205
63.5231 1.0256

69.1280 0.8205
68.9260 1.0256

29.9164 1.0256
30.0078 1.2308

37.1011 1.2220
37.0875 1.2308

37.3943 1.0256
37.1011 1.2220

63.5231 1.0256
63.5281 1.0276

64.0899 1.2308
63.5281 1.0276

68.9260 1.0256
68.7004 1.2308

30.0078 1.2308
30.1066 1.4359

37.0875 1.2308
36.7575 1.4359

64.0899 1.2308
64.1573 1.2540

64.7569 1.4359
64.1573 1.2540

68.5618 1.3447
68.3832 1.4359

68.7004 1.2308
68.5618 1.3447

30.1066 1.4359
30.1798 1.5764

30.2240 1.6410
30.1798 1.5764

36.4719 1.6100
36.4181 1.6410

36.7575 1.4359
36.4719 1.6100

64.7569 1.4359
64.7865 1.4445

65.4157 1.5976
64.7865 1.4445

65.6546 1.6410
65.4157 1.5976

67.9326 1.6391
67.9238 1.6410

68.3832 1.4359
67.9326 1.6391

30.2240 1.6410
30.3761 1.8462

36.4181 1.6410
36.0523 1.8462

65.6546 1.6410
66.0449 1.7103

66.6742 1.7711
66.0449 1.7103

67.3034 1.7587
66.6742 1.7711

67.9238 1.6410
67.3034 1.7587

30.3761 1.8462
30.5420 2.0513

35.8427 1.9621
35.6666 2.0513

36.0523 1.8462
35.8427 1.9621

30.5420 2.0513
30.7234 2.2564

35.6666 2.0513
35.2591 2.2564

30.7234 2.2564
30.8090 2.3455

30.9713 2.4615
30.8090 2.3455

35.2135 2.2790
34.7906 2.4615

35.2591 2.2564
35.2135 2.2790

30.9713 2.4615
31.2890 2.6667

34.5843 2.5510
34.2522 2.6667

34.7906 2.4615
34.5843 2.5510

31.2890 2.6667
31.4382 2.7538

31.8052 2.8718
31.4382 2.7538

33.9551 2.7709
33.5396 2.8718

34.2522 2.6667
33.9551 2.7709

31.8052 2.8718
32.0674 2.9467

32.6966 2.9906
32.0674 2.9467

33.3258 2.9240
32.6966 2.9906

33.5396 2.8718
33.3258 2.9240

